,text,pred
189,"RT @Anomemous_: @NazmiHanafiah Goodluck bruh, as bekas pesakit covid aku doakan dipermudahkan urusan and tak ada apa komplikasi jadi sepanj…",-1
190,Patutnya malam ni kalau takde covid dh ade kat raub menikmati malam indah bersama teman teman tapi tulah mimpi yg x… https://t.co/NkCju3LmFH,0
191,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
192,karakter abu abu dalam timelineku. sidekicknya kosa. walaupun dia nggak membully tapi kadang kadang menyebarkan ben… https://t.co/4GfnWT6GSV,1
193,"RT @InjangNation: Alhamdulillah, lepas dah tak boleh beli extension wire, kertas A4, tuala, bantal, penyangkut baju kes covid harini 5 ribu…",-1
194,"Jadi ada suatu orang di instagram yang positif covid terus koar koar berita covid ini itu lah,jangan keluar rumah d… https://t.co/fANkzy3PqS",-1
195,"@Jisungfess sender semoga cepet sembuh dari covid nya yaa jangan lupa jaga kesehatan kamu terus, nanti kalau makin… https://t.co/a4oWEN2AX0",1
196,"Kesiapsiagaan personil Polsek Karanglewas Polresta Banyumas dalam menjaga Mako Polsek, antisipasi Gangguan yang tid… https://t.co/5vDJIPZGa8",1
197,@yayanghestinr Doain covid kelar :((( jadi aing agustus bisa hepibidi di bandung,0
198,"RT @nerrola: Hari ini kasus baru Covid-19 di Indonesia pacahkan Rekor Dunia sebanyak 21.342 kasus

WHO Sarankan Indonesia untuk Lockdown

T…",0
199,"RT @AchuNadia: Minta jauhlah Malaysia catat jumlah kumulatif COVID-19 kepada 1 juta kes. 

Sekarang je pun dah 734,048 kes. 

Siapa sangka…",1
200,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
201,"RT @CNNIndonesia: Tim Mitigasi IDI: 405 Dokter Gugur Karena Covid
https://t.co/oVUQe08h6B",1
202,"waktu mas bas kena covid (tapi gatau kalau covid) ku merasa sediiih sekali, karena Kira belum sempat main-main sama… https://t.co/UpW9NnR1w1",1
203,RT @KATADATAcoid: Ikatan Dokter Indonesia (IDI) dan lima profesi dokter meminta pemerintah memberlakukan PSBB ketat di Pulau Jawa selama du…,1
204,"RT @afrkml: You don't have to worry that much ya guys kalau lagi pilek di situasi begini. Demam masih jadi gejala mayoritas COVID-19 kok.
G…",0
205,Satgas COVID-19: Masih Banyak Perkantoran yang Tidak Mematuhi WFH 75% https://t.co/x6o1xQXODL,1
206,"RT @MafiaWasit: Temen-temen yang ga percaya Covid mending dipendam sendiri aja ya, jaga perasaan saudara-saudara kita yang saat ini terkena…",1
207,@NoryckP @ukhtizaaa @FirzaHusain loe up lah... video korban covid yg dr cnn.. sm yg kata loe flu burung. susah amat… https://t.co/OXAeLDN49E,0
208,"RT @imadya: Sudah semingguan ini full pengaduan soal Covid hampir tiap jam. Barusan saya iseng baca2 whatsapp dari warga, ini yang buat kit…",0
209,"RT @marlina_idha: Kasus Meroket! Varian Covid Seluruh Dunia Kumpul di Jakarta 

Iyalah, bandara bebas, wisata digencarin! 🙄
https://t.co/XL…",1
210,"RT @Paltiwest: Jokowi Lip Service??

Yang ada pernyataan Jokowi malah diikuti oleh Singapura..

Dan Terawan pun ikutan tertawa..

Ainun?!…",-1
211,"@collegemenfess KMB: perawatan CAPD, perawatan Covid-19 dengan pasien Diabetic
PPGD: pertolongan pertama pada gagal… https://t.co/1VkI2I9Pvh",1
212,"RT @KemenkesRI: Setiap individu yang terinfeksi COVID-19 memiliki respon tubuh yang berbeda-beda, ada yang tanpa gejala, gejala ringan, sed…",1
213,"Bolehkah Anda Menerima Campuran Vaksin COVID-19?

oleh Azizi Ahmad

https://t.co/7Yxz0NXU5Y",1
214,innalillahi kakak kelas gue di smk meninggal karena covid :(,1
215,"Seminggu ini dapet banyaaak banget kabar orang - orang terdekat  (+) covid 
trs tbtb dpt chat org bilang ""aku gabis… https://t.co/YvAUoAbdfx",-1
216,RT @okezonenews: IDI: Belasan Dokter yang Sudah Divaksinasi Lengkap Meninggal karena Covid-19 #LengkapCepatBeritanya #BeritaTerkini #Berita…,1
217,"RT @akibaryou: IGD RS di Jogja, dari kota sampe kabupaten, pada tutup. IGD lho ini, bukan cuma bangsal COVID.

Ini serius masih ga di-lockd…",0
218,"RT @Nuurcay: https://t.co/2SJpCED7NJ
Sudah jelas kan kalo pemerintah sejak awal pandemi menganjurkan kita patuhi prokes,,jangan abai,, yuk…",1
219,"RT @nikeu__: Aku nk join orientasi
orientasi yg mcm batch sebelum covid buat

Tolonglah tak nak first day degree kat rumah",1
220,"RT @AliNgabalinNew: Ngabalin: Tanpa Dukungan Masyarakat, Penanganan COVID-19 Berjalan Lambat - https://t.co/3CEE68uvKA https://t.co/nOgwv7Y…",1
221,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
222,"Ini ngebantu banget untuk ningkatin imun tubuh dari virus covid. Keluargaku ada yang kena, konsumsi ini penciuman d… https://t.co/V4eGS3jac3",-1
223,nyamperin orang covid kaga ada takut takutnya https://t.co/YUWAH7IhlZ,1
224,"RT @K444Dhek: Darurat COVID 19...!!!??
Ikuti aturan prokes...
Slalu jaga ksehatan...

Smangat mlm n tetap smangat...!!?

Smoga pandemi sege…",0
225,"RT @Reiza_Patters: Berkata Kasar ke Gubernur Anies Baswedan, Ternyata Kemal Arsjad Pernah Terjerumus Narkotika

https://t.co/QizQ60ocd3 

P…",-1
226,"Sesuai dengan upaya pencegahan penyebaran Virus Covid-19, maka Pelayanan Tatap Muka PT TASPEN (Persero) di Cabang s… https://t.co/9soGYiclxf",0
227,"RT @InjangNation: Alhamdulillah, lepas dah tak boleh beli extension wire, kertas A4, tuala, bantal, penyangkut baju kes covid harini 5 ribu…",-1
228,"Ini emang pelonjakan pasien covid apa emang lagi musim flu batuk seperti musim musim sebelumnya sih ? 
Hampir banga… https://t.co/UqdgRrXLPy",1
229,"RT @dr_tompi: Berita antrian RS krn covid makin menggila. Hati2 semuaaa . Berusaha utk tdk sakit, semampunya...",0
230,"RT @EW1jaya: Dulu gw bangga sm org ini 
Sekarang jijik 

Ternyata kursi mentri itu mpuk x ya?
 https://t.co/8O5PE6ovyD",1
231,"RT @OposisiCerdas: Jargon Sakti ""Keselamatan Rakyat Hukum Tertinggi"" Tak Terlihat Dalam Penanganan Covid-19
https://t.co/y9OsY10CHM",0
232,apa cuma menurut gue yg namanya orang sakit itu ngerepotin? bukan cuma karena sakit covid doang kok,0
233,"[BANTU RT]

untuk kalian yang mencari kamar/ruang perawatan untuk pasien covid ataupun non-covid silahkan di cek di… https://t.co/wKV1MA5A8x",1
234,"Kabar dari kota dan kabupaten Bekasi, selama 4 hari beruntun ada 3 kematian/hari di rumah saat isoman #COVID19

Yan… https://t.co/OjGTqK54sv",1
235,"RT @fadyanova: Luaaarr Biasa..!! Gebrakan Walikota Solo (Gibran), dengan Cepat membuat Rumah Sakit dari tenda2 UGD untuk mengatasi pasien C…",0
236,"@crystallizedink betul! tp covid gejalanya gak terlalu spesifik, ya. itu anosmia sama yg gk bisa rasain makan, atau… https://t.co/sV5eu5Cms8",1
237,"mula mula covid rasa seronok jakun , tapi sekarang ni rasa covid tengah control hidup",-1
238,"Yap, mereka sudah mentarget 2/3 penduduknya divaksin. Dan jika setelah vaksin lalu terkena covid, maka akan diangga… https://t.co/BsnL5FtZzs",0
239,"RT @KompasTV: Tekan Laju Penularan Covid-19, Pemprov DKI Jakarta Tutup Fasilitas Olahraga Selama PPKM Mikro https://t.co/R5SU7nOaXc https:/…",0
240,"RT @medcom_id: Perjuangan Petugas Makamkan Jenazah COVID-19, Sebrangi Sungai hingga Lewati Persawahan

#CekDuluMedcom
#CaraBaruMenikmatiMed…",1
241,gue : bu kalau respondennya 150 gimana nggih soalnya lagi covid lalu kunjungan dibatasi. daerah sampel juga sudah d… https://t.co/QqahFpVWuQ,1
242,"RT @dr_tompi: Berita antrian RS krn covid makin menggila. Hati2 semuaaa . Berusaha utk tdk sakit, semampunya...",0
243,"RT @harakahdailyHD: Kegagalan sektor perkilangan mematuhi SOP telah membantutkan usaha kerajaan memutuskan rantaian COVID-19. 

#PatuhiSOP…",1
244,"RT @handjobservice: Kalo ga percaya covid protokolnya cukup 1M, MODAR",-1
245,RT @Marchfoward: Kementerian Kesihatan Palestin mengumumkan 82 kes baru Covid 19 dgn 1 kematian hari ini,1
246,"RT @rzrizaldy: DPR memang gunanya utk mewakili rakyat, yang pingin jalan2 ke Bali diwakilin dewan nya aja, yang kena covid ya ttp rakyatnya…",0
247,"RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 27 Juni 2021 pukul 18.00 WIB.

#VaksinasiNasional https://…",1
248,@GoldenCatto365 GWS RUMMM :((( COVID LG BAHAYA2NYA DISINI LEBIH BAIK KITA MENGURUNG DIRI SAJA DIKAMAR /mengsedih/,-1
249,RT @nuriyliamalek: Covid tak berjangkit dekat menteri ke? #tanyaje,-1
250,"RT @afrkml: Let's make it simple.
COVID-19 bnyk yg sembuh itu BENER
Angka kematian COVID-19 rendah jg BENER

Tapi, masalah utamanya bukan i…",1
251,"RT @amwidyou: ‼️URGENT‼️
Teman-teman, mohon bantuannya untuk share/Retweet twit ini.

Dibutuhkan donor plasma konvalesen GOLONGAN DARAH A+…",0
252,"RT @anwaribrahim: Alhamdulillah, kedai-kedai makan telah dilanjutkan operasi. Mungkin sekarang ada data dan hujah sains untuk langkah ini.…",-1
253,"*nugas sambil nonton mata najwa*

Menyusul negara ini, indo pun sudah gagal mengatasi covid.",-1
254,"RT @KemenkesRI: Setiap individu yang terinfeksi COVID-19 memiliki respon tubuh yang berbeda-beda, ada yang tanpa gejala, gejala ringan, sed…",1
255,"@divardha iyaaaa, kita juga taunya kan bisa yhaaa, moro langsung dijawab “gak bisa mba, udah ga bisa” lah 🙃

eh btw… https://t.co/VffzPkt6eW",1
256,"RT @kamarul14: Rakyat di negeri Sarawak kini yang paling ramai sudah menerima suntikan dos pertama vaksin Covid-19.

Apa rahsianya? Cucuk d…",0
257,Takut kena covid huhuhu,1
258,RT @safirawwww: Covid sekarang banyak banget variannya dah kaya pop es,-1
259,@kiddossup covid sia teh,-1
260,RT @bitxt: oleh2 khas jakarta: covid,-1
261,"RT @habibthink: Apakah kamu sudah dapat vaksin covid-19?

Bagi yang udah ikutan jawab, boleh banget polling ini diretweet.

Thanks a lot 🙏",1
262,@JessicaManami @KiSStella91 Iaaa.. lagi ngeri covid tinggi gni.. huhu.. kalian sdh vaksin blom? Ku rindu ngibrol dn… https://t.co/rgukHsWEgK,1
263,"RT @etnafst: Okay. I drop it here karena banyak banget teman terdekat yang positif covid.
Cuma sharing ya bun supaya ada bayangan aja ehe h…",1
264,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
265,"satu mobil ambulance sampe 2 jenazah. please! indonesia darurat covid-19, gak usah nongkrong dulu, gak usah dateng… https://t.co/9KPTxTsOZK",1
266,ieu covid-19 amun jelema geus ku aing colok da boolna make linggis panas.,1
267,"RT @irasjafii: TETAP DI RUMAH SAJA!!! HENTIKAN AKTIVITAS INTERAKSI DI LUAR RUMAH YG TDK PENTING!!

Jangan menambah pasien covid-19. 
Pasien…",1
268,"RT @afrkml: Let's make it simple.
COVID-19 bnyk yg sembuh itu BENER
Angka kematian COVID-19 rendah jg BENER

Tapi, masalah utamanya bukan i…",1
269,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
270,"RT @Jadue1Vuelta: #CavadaCHVCNN Jadue
#Covid_19 #COVID19 #Eurocopa2021 
#VarianteDelta #VarianteDeltaEnChile 
#ContigoCHV #apagael13 #pauta…",-1
271,covid gila bgt ya,0
272,@ipoksamidub Amiiiin semoga smua sahabat+sodara sehat selalu dalam lindungan tuhan...dijauhkan dari covid...,1
273,Jahat banget anies.. Pasien covid cuman di kasih beginian. https://t.co/Do7cZWH621,1
274,"RT @999deathrash_: Tetangga baru aja ada yg meninggal gara2 covid. Satu keluarga awalnya demam, seminggu, tapi ga diperiksain ke dokter. Ak…",-1
275,"RT @ayonaikbiscom: Covid lagi menggila guys.. tetap jaga kesehatan dan lindungi diri dengan maskermu jangan kasi kendor 🤟

#ayonaikbiscom #…",-1
276,"Sedih bgt, jam segini temen ngabarin ibuknya mau dibawa ke RS krn kondisi terus menurun tp baru bisa dapet ambulans… https://t.co/dLsKvXkAQ8",0
277,RT @zuhairah96: SALAM @MuhyiddinYassin. BILA NAK RESIGN? SEKARANG NI RASA MUSUH UTAMA BUKAN COVID TAPI POLITIK MALAYSIA NI. TAK MALU KE DEN…,0
278,"@AnnisaPohan Pernyataan orang bloon!
Kayak elu bisa aja bikin kondisi covid lebih baik!!
Orang kek elu gini… https://t.co/vbG5r8g7lX",-1
279,"RT @Hilmi28: Assalamu'alaikum Pak @erickthohir, mohon dievaluasi semua jajaran komisaris BUMN yg nirakhlaq. Jgn sampai keprihatinan masyara…",1
280,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
281,"RT @Hilmi28: Assalamu'alaikum Pak @erickthohir, mohon dievaluasi semua jajaran komisaris BUMN yg nirakhlaq. Jgn sampai keprihatinan masyara…",1
282,"RT @handjobservice: Kalo ga percaya covid protokolnya cukup 1M, MODAR",-1
283,RT @detikfinance: Ikatan Dokter Indonesia (IDI) buka suara soal penggunaan Ivermectin bagi obat terapi COVID-19. https://t.co/AGjaHqu1fE,-1
284,"RT @Reiza_Patters: Berkata Kasar ke Gubernur Anies Baswedan, Ternyata Kemal Arsjad Pernah Terjerumus Narkotika

https://t.co/QizQ60ocd3 

P…",-1
285,"RT @ansorcybermedia: Banser Kudus, siang dan malam... 

Pemakaman jenazah dalam APD protokol kesehatan pandemi covid-19. 

#banser
#ansor
#…",1
286,RT @FKadrun: Keimanan... MashaAllah kebal dari covid :wudhu... Yaa Wudhu. https://t.co/pQzROtGjtx,1
287,"RT @ayariayu2: kalo mama gak enak badan tuh rasanya takut banget, terlebih di situasi seperti ini. memang beliau tidak berkontak langsung d…",1
288,"RT @kamarul14: Rakyat di negeri Sarawak kini yang paling ramai sudah menerima suntikan dos pertama vaksin Covid-19.

Apa rahsianya? Cucuk d…",0
289,"RT @nandarizky07: Mohon maaf nih sebelumnya,
Buat kalian yang positif covid 19, dan seluruh obat, vitamin, swab, PCR ditanggung sama kantor…",-1
290,RT @PutraWadapi: Seluruh dunia sibuk dgn ancaman Covid-19 tapi hanya di Indonesia yg rakyat dituduh  melanggar prokes dipenjara 4 tahun dgn…,1
291,"RT @IrutPagut: VIDIO.. JALAN MERDEKA KOTA BANDUNG. MASYARAKAT MULAI MARAH, MEMBONGKAR DAN MENDOBRAK PENUTUP JALAN, DENGAN ALASAN COVID YANG…",1
292,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
293,"RT @anwaribrahim: Alhamdulillah, kedai-kedai makan telah dilanjutkan operasi. Mungkin sekarang ada data dan hujah sains untuk langkah ini.…",-1
294,"RT @kamarul14: Rakyat di negeri Sarawak kini yang paling ramai sudah menerima suntikan dos pertama vaksin Covid-19.

Apa rahsianya? Cucuk d…",0
295,RT @nu_online: Setop Berita Covid? https://t.co/jLcnxkFMXy,1
296,"RT @kamarul14: Rakyat di negeri Sarawak kini yang paling ramai sudah menerima suntikan dos pertama vaksin Covid-19.

Apa rahsianya? Cucuk d…",0
297,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
298,RT @duha_91: Silap2 kes bunuh diri nnt lagi tinggi dari kes mati sbb covid…😢😢😢,-1
299,"RT @rsljdungus: Kondisi pasien covid-19 RSL Joglo Dungus Madiun dari 8 Februari 2021 hingga 26 Juni 2021.

@inova_medika

#StaySafe #diruma…",1
300,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
301,"gua jadi inget dulu disuruh ligar nulis ""covid-19 corona"" wkwk bangsul",0
302,@Askrlfess Udah banyak bukti masih aja bilang akal-akalan pemerintah. Covid ini global alias mendunia bukan di Indo… https://t.co/sS4FpfOl1r,1
303,RT @gakadagunanya_: @BacangSpecial Covid? Tapi masih bisa jalan kan? Bisa bawa motor kan? https://t.co/eVOJURaPKe,-1
304,"RT @MazlinaTahir: @501Awani Dah setahun Covid Datuk. Masih tak tahu SOP terkini ke? Kalau masih ragu ragu, saya sarankan letak jawatan shj.…",0
305,Covid kali ini memang euy,1
306,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
307,"RT @JKJAVMY: Di sekitar #vaksinasi ibu mengandung di Sunway Pyramid Convention Centre hari ini. Seramai 2,600 terima suntikan vaksin COVID-…",1
308,RT @AndiKhomeini: Dexamethason. Orang sehat dan pasien COVID gejala ringan tolong hindari obat itu. Sistem imun kalian harus bekerja optima…,1
309,@haebada enak itu masih kebagian 2020. gue udh fix jalan eh batal karna covid kor njolak pas maret 2020 huhuhu sad sampe sekarang nyeseknya,1
310,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
311,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
312,"Kuvaksin covid, siswi SMA kupungut. Jos mas yudhaaaaa @KemenkesRI https://t.co/xh5Fw1T1hE",1
313,"RT @kamarul14: Rakyat di negeri Sarawak kini yang paling ramai sudah menerima suntikan dos pertama vaksin Covid-19.

Apa rahsianya? Cucuk d…",0
314,"RT @rzrizaldy: DPR memang gunanya utk mewakili rakyat, yang pingin jalan2 ke Bali diwakilin dewan nya aja, yang kena covid ya ttp rakyatnya…",0
315,"Puluhan Warga Lampura Positif Covid-19, Dua Meninggal Dunia https://t.co/Zv88SA9kkP https://t.co/Y059ppZo2O",1
316,"Puluhan Warga Lampura Positif Covid-19, Dua Meninggal Dunia https://t.co/Xp4bYvjgMi https://t.co/jQqk7qjhqM",1
317,"@zarryhendrik Kata yang tepat sebenarnya bukan melupakan yaa, tapi mencoba hidup dengan ikhlas.
Kata bang… https://t.co/GW1VPqHnSk",1
318,"RT @ManisPahit16: https://t.co/mn3fCXQ0eh
Sudah jelas kan kalao pemerintah sejak awal pandemi menganjurkan kita patuhi prokes,,jangan abai,…",1
319,"semoga semua ni akan cepat berakhir😢
#Covid_19",0
320,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
321,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
322,RT @adearmando1: Pengacara Rizieq bilang dia heran kok kenaikan angka Covid terjadi saat pengadilan akan menjatuhkan vonis terhadap Rizieq.…,0
323,"RT @WagimanDeep212_: Keren...1,3jt per hari 
Smoga kgak muncul Cluster vonis bebas dijakarta,
Ane takut bukan varian Covid-19 Delta lagi ta…",0
324,"RT @detikcom: Singapura mulai bersiap menuju new normal, menganggap COVID-19 sebagai penyakit endemik selayaknya flu. Sejumlah pembatasan m…",1
325,"RT @vctrkmng: “Di sini kami merasa diterima masyarakat, beda dengan reaksi masyarakat di kota-kota lain..” ujar Covid Delta. https://t.co/s…",1
326,@jokowi Sudahilah covid pak mari berdampigan dengann coved 19 hidup normal kembali pulihkan ekonomi semangat45,1
327,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
328,"RT @Jogja_Uncover: *PLASMA KONVALESEN*

Aplikasi Pertemuan antara Para Penyintas Covid-19 yang mau Berdonor Plasma Konvalesen dengan Pencar…",-1
329,"RT @AskRapidKL: SARANAN JALANI PEMERIKSAAN KESIHATAN DARIPADA RAPID KL

Para pengguna LRT Laluan Kelana Jaya (Glenmarie - Subang Jaya) pd w…",0
330,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
331,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
332,"covid ni ga main2 lo:"" I've been there for that and lumayan bikin mental breakdance wkw. stay safe everyone, jaga d… https://t.co/dtAhUYPQej",-1
